Ticker,Filing Date,Items
AGCO,12/3/2020,"5.02, 9.01"
AGCO,12/3/2020,"8.01, 9.01"
AGCO,12/14/2020,"5.02, 9.01"
AGCO,12/16/2020,"1.01, 5.02, 9.01"
AGCO,1/27/2021,"5.02, 5.03, 9.01"
AGCO,2/4/2021,"2.02, 9.01"
AGCO,4/12/2021,"5.02, 9.01"
AGCO,4/23/2021,5.07
AGCO,4/29/2021,"2.02, 9.01"
AGCO,7/29/2021,"2.02, 9.01"
AGCO,10/4/2021,"1.01, 9.01"
AGCO,10/7/2021,"1.01, 2.03, 9.01"
AGCO,10/21/2021,"5.02, 9.01"
AGCO,10/28/2021,"2.02, 9.01"
AGCO,2/8/2022,"2.02, 9.01"
AGCO,3/16/2022,"5.02, 5.03, 9.01"
AGCO,4/28/2022,5.07
AGCO,5/3/2022,"2.02, 9.01"
AGCO,6/15/2022,"5.02, 9.01"
AGCO,7/21/2022,"5.02, 9.01"
AGCO,7/28/2022,"2.02, 9.01"
AGCO,10/31/2022,"5.03, 9.01"
AGCO,11/1/2022,"2.02, 9.01"
AGCO,12/16/2022,"8.01, 9.01"
AGCO,12/21/2022,"1.01, 2.03, 9.01"
AGO,2/22/2018,"2.02, 9.01"
AGO,3/12/2018,"8.01, 9.01"
AGO,3/20/2018,"2.02, 9.01"
AGO,4/4/2018,"2.02, 7.01, 9.01"
AGO,4/12/2018,"2.02, 9.01"
AGO,5/4/2018,"2.02, 9.01"
AGO,5/4/2018,5.07
AGO,6/18/2018,"2.02, 7.01, 9.01"
AGO,6/25/2018,"8.01, 9.01"
AGO,8/1/2018,"2.02, 9.01"
AGO,8/30/2018,"2.02, 7.01, 9.01"
AGO,9/11/2018,"8.01, 9.01"
AGO,11/8/2018,"2.02, 9.01"
AGO,12/6/2018,"2.02, 7.01, 9.01"
AGO,12/13/2018,"8.01, 9.01"
AGO,2/28/2019,"2.02, 9.01"
AGO,3/20/2019,"2.02, 9.01"
AGO,3/22/2019,7.01
AGO,3/28/2019,"7.01, 8.01, 9.01"
AGO,4/5/2019,"2.02, 9.01"
AGO,4/11/2019,"2.02, 9.01"
AGO,5/6/2019,8.01
AGO,5/9/2019,"2.02, 9.01"
AGO,5/14/2019,"5.02, 5.07, 9.01"
AGO,5/31/2019,"2.02, 7.01, 9.01"
AGO,6/7/2019,"8.01, 9.01"
AGO,8/7/2019,"2.02, 7.01, 9.01"
AGO,8/29/2019,"2.02, 7.01, 9.01"
AGO,9/6/2019,"8.01, 9.01"
AGO,10/1/2019,"7.01, 9.01"
AGO,11/7/2019,"2.02, 9.01"
AGO,11/22/2019,"2.02, 7.01, 9.01"
AGO,12/10/2019,"8.01, 9.01"
AGO,1/7/2020,"5.02, 9.01"
AGO,2/28/2020,"2.02, 9.01"
AGO,3/20/2020,"2.02, 9.01"
AGO,3/31/2020,"7.01, 8.01, 9.01"
AGO,4/16/2020,"2.02, 9.01"
AGO,5/8/2020,"2.02, 9.01"
AGO,5/11/2020,5.07
AGO,6/9/2020,"2.02, 7.01, 9.01"
AGO,6/12/2020,"8.01, 9.01"
AGO,8/7/2020,"2.02, 7.01, 9.01"
AGO,9/1/2020,"2.02, 9.01"
AGO,9/16/2020,"7.01, 8.01, 9.01"
AGO,11/6/2020,"2.02, 9.01"
AGO,11/25/2020,"2.02, 9.01"
AGO,12/8/2020,"7.01, 8.01, 9.01"
AGO,2/25/2021,"2.02, 9.01"
AGO,3/12/2021,"2.02, 9.01"
AGO,3/26/2021,"7.01, 8.01, 9.01"
AGO,5/6/2021,"2.02, 9.01"
AGO,5/7/2021,5.07
AGO,5/19/2021,"2.02, 9.01"
AGO,5/26/2021,"8.01, 9.01"
AGO,6/23/2021,"2.02, 7.01, 8.01, 9.01"
AGO,8/5/2021,"2.02, 9.01"
AGO,8/20/2021,"7.01, 8.01, 9.01"
AGO,9/13/2021,"2.02, 7.01, 8.01, 9.01"
AGO,11/4/2021,"2.02, 9.01"
AGO,11/24/2021,"2.02, 9.01"
AGO,12/15/2021,"7.01, 9.01"
AGO,1/4/2022,5.02
AGO,2/24/2022,"2.02, 9.01"
AGO,3/31/2022,"2.02, 9.01"
AGO,4/8/2022,"7.01, 8.01, 9.01"
AGO,4/22/2022,"2.02, 9.01"
AGO,5/5/2022,"2.02, 9.01"
AGO,5/6/2022,5.07
AGO,6/8/2022,"2.02, 7.01, 9.01"
AGO,8/3/2022,"2.02, 9.01"
AGO,9/14/2022,"2.02, 7.01, 9.01"
AGO,11/7/2022,"2.02, 9.01"
AGO,12/2/2022,"2.02, 7.01, 9.01"
AGTI,9/14/2021,"7.01, 9.01"
AGTI,10/4/2021,"1.01, 2.03, 7.01, 9.01"
AGTI,3/1/2022,7.01
AGTI,8/9/2022,"2.02, 9.01"
AGTI,11/10/2022,"2.02, 9.01"
AGTI,12/14/2022,7.01
AGYS,1/25/2018,"2.02, 7.01, 9.01"
AGYS,1/31/2018,"1.01, 5.02, 9.01"
AGYS,3/13/2018,"7.01, 9.01"
AGYS,3/23/2018,"5.02, 8.01, 9.01"
AGYS,5/24/2018,"2.02, 7.01, 9.01"
AGYS,8/1/2018,"2.02, 7.01, 9.01"
AGYS,8/15/2018,5.07
AGYS,9/12/2018,"7.01, 9.01"
AGYS,10/25/2018,"2.02, 7.01, 9.01"
AGYS,11/7/2018,"7.01, 9.01"
AGYS,1/16/2019,"7.01, 9.01"
AGYS,1/24/2019,"2.02, 7.01, 9.01"
AGYS,2/21/2019,"7.01, 9.01"
AGYS,4/11/2019,"5.02, 9.01"
AGYS,5/16/2019,"2.02, 7.01, 9.01"
AGYS,5/30/2019,"7.01, 9.01"
AGYS,6/27/2019,"5.02, 7.01, 9.01"
AGYS,7/25/2019,"2.02, 7.01, 9.01"
AGYS,8/7/2019,"7.01, 9.01"
AGYS,8/14/2019,"5.03, 5.07, 9.01"
AHH,2/6/2018,"2.02, 7.01, 9.01"
AHH,5/1/2018,"2.02, 7.01, 9.01"
AHH,7/31/2018,"2.02, 7.01, 9.01"
AHH,10/30/2018,"2.02, 7.01, 9.01"
AHH,11/13/2018,5.02
AHH,2/7/2019,"2.02, 7.01, 9.01"
AHH,4/30/2019,"1.01, 7.01, 9.01"
AHH,5/2/2019,"2.02, 7.01, 9.01"
AHH,6/13/2019,5.07
AHH,8/1/2019,"2.02, 7.01, 9.01"
AHH,9/23/2019,5.02
AHH,10/9/2019,"1.01, 2.03, 9.01"
AHH,10/31/2019,"2.02, 7.01, 9.01"
AHH,2/6/2020,"2.02, 7.01, 9.01"
AHH,3/19/2020,"7.01, 9.01"
AHH,4/2/2020,"7.01, 8.01, 9.01"
AHH,4/30/2020,"2.02, 5.02, 7.01, 8.01, 9.01"
AHH,6/23/2020,5.07
AHH,7/6/2020,"5.03, 9.01"
AHH,8/4/2020,"2.02, 7.01, 9.01"
AHH,8/20/2020,"5.03, 8.01, 9.01"
AHH,11/5/2020,"2.02, 7.01, 9.01"
AHH,2/11/2021,"2.02, 7.01, 9.01"
AHH,2/22/2021,"5.03, 7.01, 9.01"
AHH,5/4/2021,"2.02, 7.01, 9.01"
AHH,6/21/2021,5.07
AHH,8/3/2021,"2.02, 7.01, 9.01"
AHH,9/20/2021,7.01
AHH,11/2/2021,"2.02, 7.01, 9.01"
AHH,12/7/2021,"1.01, 7.01, 9.01"
AHH,2/10/2022,"2.02, 7.01, 9.01"
AHH,3/22/2022,"5.02, 7.01, 9.01"
AHH,5/3/2022,"2.02, 7.01, 9.01"
AHH,6/6/2022,"5.02, 7.01, 9.01"
AHH,6/15/2022,5.07
AHH,7/13/2022,"5.02, 7.01, 9.01"
AHH,8/4/2022,"2.02, 7.01, 9.01"
AHH,10/6/2022,"1.01, 2.03, 9.01"
AHH,11/7/2022,"7.01, 8.01, 9.01"
AHH,11/8/2022,"2.02, 7.01, 9.01"
AIN,5/18/2020,"5.02, 9.01"
AIN,1/21/2021,"5.02, 7.01"
AIN,2/25/2021,"5.02, 9.01"
AIN,5/14/2021,"5.02, 9.01"
AIN,5/18/2021,5.07
AIN,2/10/2022,"5.02, 9.01"
AIN,2/15/2022,"2.02, 9.01"
AIN,3/21/2022,"5.02, 9.01"
AIN,4/25/2022,"2.02, 9.01"
AIN,5/24/2022,"5.07, 8.01"
AIN,5/25/2022,"7.01, 9.01"
AIN,7/25/2022,"2.02, 9.01"
AIN,10/24/2022,"2.02, 9.01"
AIRC,2/11/2021,"2.02, 9.01"
AIRC,3/16/2021,"7.01, 9.01"
AIRC,4/16/2021,"1.01, 2.03, 7.01, 9.01"
AIRC,4/26/2021,"3.02, 7.01, 9.01"
AIRC,4/28/2021,"5.02, 9.01"
AIRC,4/29/2021,"2.02, 9.01"
AIRC,6/8/2021,"7.01, 9.01"
AIRC,7/29/2021,"2.02, 9.01"
AIRC,8/5/2021,"5.02, 7.01, 9.01"
AIRC,9/27/2021,"4.01, 9.01"
AIRC,10/28/2021,"2.02, 8.01, 9.01"
AIRC,11/4/2021,"7.01, 9.01"
AIRC,11/9/2021,"7.01, 9.01"
AIRC,12/9/2021,"5.02, 5.07"
AIRC,2/9/2022,"2.02, 9.01"
AIRC,3/7/2022,"7.01, 9.01"
AIRC,5/2/2022,"2.02, 9.01"
AIRC,5/9/2022,"2.02, 8.01, 9.01"
AIRC,5/25/2022,"1.01, 7.01, 9.01"
AIRC,6/7/2022,"7.01, 9.01"
AIRC,6/21/2022,"1.01, 7.01, 9.01"
AIRC,7/5/2022,"1.01, 7.01, 9.01"
AIRC,7/29/2022,"2.02, 9.01"
AIRC,9/20/2022,"7.01, 9.01"
AIRC,11/4/2022,"2.02, 9.01"
AIRC,11/14/2022,"7.01, 9.01"
AIRC,11/21/2022,"7.01, 9.01"
AIRC,11/28/2022,"7.01, 9.01"
AIRC,12/9/2022,5.07
AIRC,12/12/2022,"7.01, 9.01"
AIT,1/25/2018,2.02
AIT,2/6/2018,"1.01, 2.01, 2.03, 9.01"
AIT,4/26/2018,2.02
AIT,7/2/2018,5.02
AIT,8/10/2018,2.02
AIT,9/6/2018,"1.01, 2.03, 9.01"
AIT,10/31/2018,2.02
AIT,10/31/2018,5.07
AIT,1/24/2019,2.02
AIT,4/26/2019,2.02
AIT,8/13/2019,5.02
AIT,8/14/2019,2.02
AIT,10/4/2019,8.01
AIT,10/30/2019,5.02
AIT,10/30/2019,2.02
AIT,11/5/2019,"1.01, 2.03"
AIT,1/23/2020,2.02
AIT,4/30/2020,2.02
AIT,8/12/2020,2.02
AIT,10/27/2020,5.07
AIT,10/28/2020,2.02
AIT,1/28/2021,2.02
AIT,3/29/2021,"1.01, 2.03"
AIT,4/29/2021,2.02
AIT,8/17/2021,2.02
AIT,10/26/2021,5.07
AIT,10/27/2021,2.02
AIT,12/14/2021,"1.01, 2.03"
AIT,1/27/2022,2.02
AIT,3/14/2022,5.02
AIT,4/28/2022,2.02
AIT,8/11/2022,2.02
AIT,8/11/2022,5.02
AIT,10/25/2022,5.07
AIT,10/27/2022,2.02
AIT,11/1/2022,1.01
AKR,2/22/2018,"1.01, 2.02, 2.03, 8.01, 9.01"
AKR,5/3/2018,"2.02, 9.01"
AKR,5/10/2018,5.07
AKR,7/27/2018,"2.02, 9.01"
ALE,2/3/2020,5.02
ALE,2/13/2020,7.01
ALE,3/31/2020,2.03
ALE,4/13/2020,"2.03, 9.01"
ALE,4/14/2020,"5.03, 8.01, 9.01"
ALE,5/15/2020,"5.07, 9.01"
ALE,7/31/2020,"5.02, 9.01"
ALE,9/14/2020,2.03
ALE,12/1/2020,8.01
ALE,2/17/2021,7.01
ALE,5/12/2021,"5.07, 7.01, 8.01, 9.01"
ALE,9/28/2021,"8.01, 9.01"
ALE,10/5/2021,"5.02, 9.01"
ALE,1/11/2022,"5.02, 9.01"
ALE,2/2/2022,"5.02, 8.01, 9.01"
ALE,2/9/2022,"5.02, 9.01"
ALE,2/16/2022,7.01
ALE,3/2/2022,"2.03, 8.01"
ALE,4/5/2022,"8.01, 9.01"
ALE,5/13/2022,5.07
ALE,7/6/2022,5.02
ALE,8/22/2022,5.02
ALEX,1/23/2018,"8.01, 9.01"
ALEX,1/30/2018,5.02
ALEX,2/26/2018,"2.01, 2.03, 9.01"
ALEX,2/28/2018,"2.02, 9.01"
ALEX,2/28/2018,"7.01, 9.01"
ALEX,3/2/2018,"7.01, 9.01"
ALEX,4/24/2018,2.03
ALEX,4/30/2018,5.07
ALEX,5/8/2018,"2.02, 9.01"
ALEX,5/8/2018,"7.01, 9.01"
ALEX,8/2/2018,"2.02, 7.01, 9.01"
ALEX,10/3/2018,"5.02, 9.01"
ALEX,11/1/2018,"2.02, 7.01, 9.01"
ALEX,1/14/2019,"5.02, 9.01"
ALEX,2/27/2019,"2.02, 7.01, 9.01"
ALEX,4/2/2019,"5.02, 9.01"
ALEX,5/1/2019,5.07
ALEX,5/2/2019,"2.02, 7.01, 9.01"
ALEX,8/1/2019,"2.02, 7.01, 9.01"
ALEX,10/30/2019,"2.02, 7.01, 9.01"
ALEX,2/26/2020,"2.02, 7.01, 9.01"
ALEX,4/30/2020,"2.02, 7.01, 9.01"
ALEX,5/1/2020,5.07
ALEX,8/6/2020,"2.02, 7.01, 9.01"
ALEX,10/29/2020,"2.02, 7.01, 9.01"
ALEX,2/25/2021,"2.02, 7.01, 9.01"
ALEX,4/29/2021,"2.02, 7.01, 9.01"
ALEX,4/30/2021,5.07
ALEX,6/29/2021,5.02
ALEX,7/29/2021,"2.02, 7.01, 9.01"
ALEX,9/3/2021,"1.01, 2.03"
ALEX,11/1/2021,"5.02, 7.01, 9.01"
ALEX,11/4/2021,"2.02, 7.01, 9.01"
ALEX,11/12/2021,"8.01, 9.01"
ALEX,12/15/2021,"7.01, 9.01"
ALEX,1/10/2022,"7.01, 9.01"
ALEX,2/24/2022,"2.02, 7.01, 9.01"
ALEX,4/29/2022,"2.02, 5.07, 9.01"
ALEX,5/5/2022,"2.02, 7.01, 9.01"
ALEX,7/28/2022,"2.02, 7.01, 9.01"
ALEX,8/23/2022,"5.02, 9.01"
ALEX,9/9/2022,"7.01, 9.01"
ALEX,11/3/2022,"2.02, 7.01, 9.01"
ALEX,12/13/2022,"5.02, 9.01"
ALG,3/1/2018,"2.02, 9.01"
ALG,3/13/2018,8.01
ALG,4/9/2018,8.01
ALG,5/3/2018,"2.02, 9.01"
ALG,5/8/2018,5.07
ALG,8/1/2018,"2.02, 9.01"
ALG,10/31/2018,"2.02, 9.01"
ALG,2/28/2019,"2.02, 9.01"
ALG,3/7/2019,"5.02, 9.01"
ALG,5/1/2019,"2.02, 9.01"
ALG,5/3/2019,5.07
ALG,7/31/2019,"2.02, 9.01"
ALG,9/12/2019,7.01
ALG,9/17/2019,"1.01, 9.01"
ALG,10/29/2019,"1.01, 2.01, 2.03, 9.01"
ALG,10/30/2019,"2.02, 9.01"
ALG,11/4/2019,"5.02, 9.01"
ALG,12/13/2019,"5.02, 9.01"
ALG,2/27/2020,"2.02, 9.01"
ALG,3/10/2020,"5.02, 9.01"
ALG,3/19/2020,"8.01, 9.01"
ALG,3/26/2020,"8.01, 9.01"
ALG,3/30/2020,"5.03, 8.01, 9.01"
ALG,4/7/2020,"8.01, 9.01"
ALG,5/7/2020,"2.02, 9.01"
ALG,5/11/2020,5.07
ALG,7/30/2020,"2.02, 9.01"
ALG,10/28/2020,"2.02, 9.01"
ALG,12/16/2020,"5.02, 9.01"
ALG,2/25/2021,"2.02, 9.01"
ALG,4/1/2021,"5.02, 9.01"
ALG,5/6/2021,"2.02, 9.01"
ALG,5/10/2021,"5.02, 5.07"
ALG,6/1/2021,"5.02, 9.01"
ALG,7/19/2021,"5.02, 8.01, 9.01"
ALG,8/4/2021,"2.02, 9.01"
ALG,11/3/2021,"2.02, 9.01"
ALG,12/10/2021,"5.02, 9.01"
ALG,2/24/2022,"2.02, 9.01"
ALG,5/4/2022,"2.02, 9.01"
ALG,5/4/2022,"2.02, 9.01"
ALG,5/6/2022,5.07
ALG,6/8/2022,"2.02, 9.01"
ALG,8/3/2022,"2.02, 9.01"
ALG,10/31/2022,"1.01, 2.03"
ALG,11/3/2022,"2.02, 9.01"
ALG,12/12/2022,"5.03, 9.01"
ALGM,11/19/2020,"2.02, 9.01"
ALGM,2/2/2021,"2.02, 9.01"
ALGM,3/9/2021,"2.06, 9.01"
ALGM,4/9/2021,8.01
ALGM,5/5/2021,"2.02, 9.01"
ALGM,5/10/2021,"5.02, 9.01"
ALGM,5/27/2021,"5.02, 9.01"
ALGM,7/1/2021,"1.01, 9.01"
ALGM,7/29/2021,"2.02, 9.01"
ALGM,8/9/2021,"5.07, 9.01"
ALGM,10/28/2021,"2.02, 9.01"
ALGM,11/3/2021,"8.01, 9.01"
ALGM,11/10/2021,"5.02, 7.01, 9.01"
ALGM,1/10/2022,"5.02, 7.01, 9.01"
ALGM,2/1/2022,"2.02, 9.01"
ALGM,5/9/2022,"2.02, 5.02, 7.01, 9.01"
ALGM,6/10/2022,"4.01, 9.01"
ALGM,6/21/2022,"1.01, 5.02, 9.01"
ALGM,7/28/2022,"2.02, 9.01"
ALGM,8/5/2022,"5.07, 9.01"
ALGM,9/1/2022,"5.02, 9.01"
ALGM,10/3/2022,"1.01, 1.02, 9.01"
ALGM,10/27/2022,"2.02, 9.01"
ALGM,11/17/2022,"1.02, 9.01"
ALGT,1/5/2018,"2.03, 8.01"
ALGT,1/12/2018,1.01
ALGT,1/31/2018,"2.02, 9.01"
ALGT,4/4/2018,2.03
ALGT,4/25/2018,"2.02, 5.03, 9.01"
ALGT,5/14/2018,"7.01, 9.01"
ALGT,5/23/2018,"7.01, 9.01"
ALGT,7/2/2018,"5.07, 7.01"
ALGT,7/19/2018,2.03
ALGT,7/25/2018,"2.02, 9.01"
ALGT,9/13/2018,"7.01, 9.01"
ALGT,9/28/2018,2.03
ALGT,10/4/2018,"2.03, 7.01, 9.01"
ALGT,10/24/2018,"2.02, 9.01"
ALGT,1/10/2019,"7.01, 8.01, 9.01"
ALGT,1/30/2019,"2.02, 9.01"
ALGT,2/5/2019,"1.01, 2.03, 8.01, 9.01"
ALGT,2/12/2019,"7.01, 8.01, 9.01"
ALGT,3/18/2019,2.03
ALGT,3/18/2019,"1.01, 2.03"
ALGT,4/24/2019,"2.02, 9.01"
ALGT,4/26/2019,5.02
ALGT,5/10/2019,8.01
ALGT,5/17/2019,"7.01, 9.01"
ALGT,6/18/2019,2.03
ALGT,6/28/2019,"1.01, 5.07"
ALGT,7/24/2019,"2.02, 9.01"
ALGT,10/15/2019,1.01
ALGT,10/24/2019,"2.02, 5.02, 5.03, 9.01"
ALGT,10/25/2019,"7.01, 9.01"
ALGT,11/12/2019,"7.01, 9.01"
ALGT,12/27/2019,2.03
ALGT,1/29/2020,"2.02, 9.01"
ALGT,2/11/2020,7.01
ALGT,2/18/2020,"1.01, 2.03, 9.01"
ALGT,3/19/2020,"8.01, 9.01"
ALGT,4/7/2020,8.01
ALGT,4/21/2020,"1.01, 2.03, 3.02"
ALGT,4/27/2020,8.01
ALGT,4/30/2020,8.01
ALGT,5/12/2020,"2.02, 5.03, 9.01"
ALGT,6/23/2020,"7.01, 9.01"
ALGT,7/29/2020,"2.02, 5.02, 9.01"
ALGT,8/7/2020,"1.01, 5.07"
ALGT,8/31/2020,1.02
ALGT,9/1/2020,"8.01, 9.01"
ALGT,9/4/2020,1.01
ALGT,10/1/2020,"8.01, 9.01"
ALGT,10/2/2020,2.03
ALGT,10/7/2020,"1.01, 2.03, 9.01"
ALGT,10/28/2020,"2.02, 9.01"
ALGT,11/23/2020,"8.01, 9.01"
ALGT,1/19/2021,1.01
ALGT,2/3/2021,"2.02, 5.02, 9.01"
ALGT,3/26/2021,2.03
ALGT,5/4/2021,"2.02, 9.01"
ALGT,5/10/2021,"1.01, 9.01"
ALGT,5/14/2021,"7.01, 9.01"
ALGT,6/24/2021,5.07
ALGT,7/28/2021,"2.02, 9.01"
ALGT,7/29/2021,2.03
ALGT,8/5/2021,"7.01, 9.01"
ALGT,8/9/2021,"7.01, 9.01"
ALGT,10/6/2021,"8.01, 9.01"
ALGT,10/18/2021,"5.02, 5.03, 9.01"
ALGT,10/27/2021,"2.02, 9.01"
ALGT,12/1/2021,"7.01, 9.01"
ALGT,1/6/2022,"1.01, 7.01, 9.01"
ALGT,1/7/2022,"7.01, 9.01"
ALGT,1/28/2022,5.02
ALGT,2/2/2022,"2.02, 9.01"
ALGT,2/7/2022,5.02
ALGT,4/28/2022,1.01
ALGT,5/4/2022,"2.02, 9.01"
ALGT,5/12/2022,"7.01, 9.01"
ALGT,6/22/2022,5.02
ALGT,7/28/2022,"5.02, 5.03, 9.01"
ALGT,8/2/2022,1.01
ALGT,8/3/2022,"2.02, 2.03, 9.01"
ALGT,8/17/2022,"1.01, 2.03, 9.01"
ALGT,10/6/2022,1.01
ALGT,10/7/2022,7.01
ALGT,11/2/2022,"2.02, 9.01"
AM,2/12/2020,"2.02, 9.01"
AM,3/24/2020,7.01
AM,3/25/2020,"5.02, 9.01"
AM,3/30/2020,"5.02, 9.01"
AM,4/29/2020,"2.02, 9.01"
AM,5/12/2020,7.01
AM,6/19/2020,5.07
AM,7/29/2020,"2.02, 9.01"
AM,8/12/2020,7.01
AM,8/25/2020,7.01
AM,10/28/2020,"2.02, 9.01"
AM,11/5/2020,"8.01, 9.01"
AM,11/10/2020,"2.03, 9.01"
AM,12/9/2020,7.01
AM,2/17/2021,"2.02, 9.01"
AM,4/9/2021,"5.02, 7.01, 9.01"
AM,4/28/2021,"2.02, 9.01"
AM,5/3/2021,7.01
AM,5/19/2021,7.01
AM,5/24/2021,"8.01, 9.01"
AM,6/8/2021,"2.03, 9.01"
AM,6/22/2021,5.07
AM,7/28/2021,"2.02, 9.01"
AM,8/3/2021,7.01
AM,10/27/2021,"2.02, 9.01"
AM,11/2/2021,7.01
AM,1/4/2022,"5.02, 7.01"
AM,2/16/2022,"2.02, 9.01"
AM,2/28/2022,7.01
AM,3/22/2022,7.01
AM,4/27/2022,"2.02, 9.01"
AM,5/3/2022,7.01
AM,6/8/2022,5.07
AM,7/27/2022,"2.02, 9.01"
AM,8/23/2022,7.01
AM,9/12/2022,"7.01, 9.01"
AM,10/26/2022,"2.02, 9.01"
AM,11/1/2022,7.01
AM,12/1/2022,7.01
AM,12/6/2022,"5.02, 9.01"
AMBC,1/12/2018,"7.01, 9.01"
AMBC,2/2/2018,"2.02, 7.01, 9.01"
AMBC,2/15/2018,"1.01, 2.03, 7.01, 9.01"
AMBC,2/28/2018,"2.02, 9.01"
AMBC,5/8/2018,"2.02, 9.01"
AMBC,5/18/2018,5.07
AMBC,6/25/2018,"1.01, 7.01, 9.01"
AMBC,7/3/2018,"7.01, 9.01"
AMBC,7/16/2018,7.01
AMBC,7/26/2018,"2.02, 7.01, 9.01"
AMBC,8/3/2018,"7.01, 9.01"
AMBC,8/8/2018,"2.02, 9.01"
AMBC,8/30/2018,"7.01, 9.01"
AMBC,10/12/2018,8.01
AMBC,11/7/2018,"2.02, 9.01"
AMBC,3/1/2019,"2.02, 9.01"
AMBC,5/9/2019,"2.02, 9.01"
AMBC,6/4/2019,5.07
AMBC,8/8/2019,"2.02, 9.01"
AMBC,11/7/2019,"2.02, 9.01"
AMBC,1/23/2020,"3.01, 7.01, 9.01"
AMBC,3/2/2020,"2.02, 9.01"
AMBC,5/11/2020,"2.02, 9.01"
AMBC,6/3/2020,5.07
AMBC,8/6/2020,"2.02, 9.01"
AMBC,11/9/2020,"2.02, 9.01"
AMBC,12/23/2020,8.01
AMBC,12/28/2020,7.01
AMBC,12/31/2020,7.01
AMBC,1/25/2021,"1.01, 2.03, 7.01"
AMBC,3/1/2021,"2.02, 9.01"
AMBC,5/10/2021,"2.02, 9.01"
AMBC,5/25/2021,7.01
AMBC,5/26/2021,5.07
AMBC,6/24/2021,8.01
AMBC,6/25/2021,8.01
AMBC,6/30/2021,1.01
AMBC,8/5/2021,"2.02, 9.01"
AMBC,11/8/2021,"2.02, 9.01"
AMBC,11/23/2021,7.01
AMBC,2/24/2022,"2.02, 9.01"
AMBC,3/18/2022,7.01
AMBC,3/30/2022,"7.01, 8.01"
AMBC,5/10/2022,"2.02, 9.01"
AMBC,5/26/2022,5.07
AMBC,8/8/2022,"2.02, 9.01"
AMBC,10/7/2022,8.01
AMBC,10/13/2022,"1.01, 2.04"
AMBC,11/8/2022,"2.02, 9.01"
AMCX,3/1/2018,"2.02, 9.01"
AMCX,5/10/2018,"2.02, 9.01"
AMCX,6/13/2018,"8.01, 9.01"
AMCX,6/14/2018,5.07
AMCX,8/2/2018,"2.02, 9.01"
AMCX,10/12/2018,"5.02, 9.01"
AMCX,11/1/2018,"2.02, 9.01"
AMCX,2/28/2019,"2.02, 9.01"
AMCX,5/1/2019,"2.02, 9.01"
AMCX,6/14/2019,5.07
AMCX,7/31/2019,"2.02, 9.01"
AMCX,10/31/2019,"2.02, 9.01"
AMCX,2/26/2020,"2.02, 9.01"
AMCX,5/5/2020,"2.02, 9.01"
AMCX,6/17/2020,5.07
AMCX,7/2/2020,5.02
AMCX,8/4/2020,"2.02, 9.01"
AMCX,10/16/2020,"5.02, 9.01"
AMCX,11/2/2020,"2.02, 9.01"
AMCX,11/20/2020,2.05
AMCX,12/11/2020,5.02
AMCX,1/15/2021,5.02
AMCX,2/26/2021,"2.02, 9.01"
AMCX,3/19/2021,5.02
AMCX,5/7/2021,"2.02, 9.01"
AMCX,5/19/2021,"7.01, 9.01"
AMCX,6/23/2021,5.07
AMCX,7/16/2021,"7.01, 8.01"
AMCX,8/6/2021,"2.02, 9.01"
AMCX,8/24/2021,"5.02, 9.01"
AMCX,9/28/2021,5.02
AMCX,11/5/2021,"2.02, 9.01"
AMCX,11/22/2021,"5.02, 8.01, 9.01"
AMCX,2/16/2022,"2.02, 9.01"
AMCX,5/5/2022,"2.02, 9.01"
AMCX,6/23/2022,5.07
AMCX,8/5/2022,"5.02, 9.01"
AMCX,8/5/2022,"2.02, 9.01"
AMCX,9/9/2022,"5.02, 9.01"
AMCX,10/20/2022,"5.02, 9.01"
AMCX,11/4/2022,"2.02, 9.01"
AMCX,11/29/2022,"5.02, 9.01"
AMCX,12/1/2022,"2.05, 9.01"
AMCX,12/5/2022,"5.02, 9.01"
AMED,1/2/2020,"7.01, 9.01"
AMED,1/14/2020,"7.01, 9.01"
AMED,2/18/2020,"2.02, 7.01, 9.01"
AMED,4/16/2020,7.01
AMED,4/27/2020,"1.01, 7.01, 9.01"
AMED,5/6/2020,"2.02, 7.01, 9.01"
AMED,6/1/2020,"7.01, 9.01"
AMED,6/15/2020,"1.01, 2.03, 5.07, 9.01"
AMED,7/28/2020,"2.02, 7.01, 9.01"
AMED,8/10/2020,8.01
AMED,10/28/2020,"2.02, 7.01, 9.01"
AMED,12/15/2020,"5.02, 7.01, 9.01"
AMED,12/23/2020,"7.01, 9.01"
AMED,1/13/2021,"7.01, 9.01"
AMED,2/24/2021,"2.02, 5.02, 7.01, 9.01"
AMED,3/15/2021,"7.01, 9.01"
AMED,4/14/2021,"7.01, 9.01"
AMED,4/27/2021,"7.01, 9.01"
AMED,4/28/2021,"2.02, 7.01, 9.01"
AMED,5/3/2021,"7.01, 9.01"
AMED,5/11/2021,"7.01, 9.01"
AMED,6/10/2021,5.07
AMED,6/30/2021,"1.01, 7.01, 9.01"
AMED,7/7/2021,"7.01, 9.01"
AMED,7/13/2021,"7.01, 9.01"
AMED,8/4/2021,"1.01, 2.01, 2.02, 2.03, 7.01, 9.01"
AMED,9/20/2021,"7.01, 9.01"
AMED,9/30/2021,"7.01, 9.01"
AMED,10/20/2021,"7.01, 9.01"
AMED,10/22/2021,"5.03, 9.01"
AMED,11/2/2021,"2.02, 7.01, 9.01"
AMED,11/10/2021,"7.01, 9.01"
